0;0
1;0
2;0
3;3,2187
4;7,8858
5;13,036
6;18,186
7;23,335
8;27,842
9;31,543
10;35,084
11;38,624
12;41,521
13;43,613
14;45,062
15;46,671
16;48,28
17;49,407
18;50,694
19;51,821
20;52,947
21;53,913
22;54,879
23;55,683
24;56,166
25;56,488
26;57,454
27;57,775
28;57,615
29;56,81
30;56,166
31;55,522
32;55,683
33;56,005
34;56,488
35;57,454
36;58,097
37;58,258
38;58,741
39;59,063
40;59,385
41;59,546
42;59,546
43;59,546
44;59,546
45;59,546
46;59,546
47;59,707
48;60,029
49;60,833
50;62,121
51;63,247
52;64,374
53;65,5
54;66,627
55;67,914
56;69,041
57;70,006
58;70,811
59;71,294
60;71,616
61;72,099
62;72,26
63;72,42
64;72,581
65;73,064
66;73,547
67;74,03
68;74,513
69;74,834
70;75,317
71;75,478
72;75,639
73;75,8
74;75,961
75;76,122
76;75,961
77;75,8
78;75,639
79;75,478
80;75,478
81;75,478
82;75,639
83;75,8
84;75,8
85;75,961
86;75,8
87;75,639
88;75,478
89;74,834
90;74,513
91;74,352
92;74,513
93;74,834
94;75,478
95;75,8
96;76,283
97;76,766
98;77,249
99;77,57
100;78,053
101;78,536
102;79,019
103;79,18
104;79,019
105;79,019
106;78,858
107;78,858
108;79,019
109;79,18
110;79,341
111;79,502
112;79,663
113;79,663
114;79,663
115;79,502
116;79,019
117;78,697
118;78,214
119;77,892
120;77,409
121;76,766
122;76,283
123;76,122
124;76,444
125;76,927
126;77,088
127;77,249
128;77,088
129;77,088
130;77,088
131;77,249
132;77,249
133;77,249
134;77,088
135;76,122
136;74,03
137;69,685
138;66,305
139;63,569
140;63,086
141;62,764
142;62,764
143;62,925
144;63,569
145;64,535
146;65,983
147;67,592
148;69,363
149;70,328
150;70,972
151;71,294
152;71,455
153;71,777
154;71,938
155;72,26
156;72,742
157;73,547
158;73,869
159;74,513
160;75,317
161;75,478
162;75,639
163;75,8
164;76,605
165;77,088
166;77,249
167;77,249
168;77,088
169;76,927
170;76,122
171;75,156
172;74,352
173;73,869
174;73,547
175;73,225
176;73,064
177;72,903
178;72,42
179;70,811
180;69,363
181;67,914
182;66,788
183;66,788
184;67,753
185;69,041
186;70,006
187;70,65
188;70,167
189;69,685
190;69,202
191;69,363
192;69,846
193;70,65
194;71,294
195;71,777
196;72,26
197;72,099
198;71,455
199;70,65
200;69,846
201;69,524
202;69,524
203;69,363
204;69,202
205;69,202
206;69,363
207;69,846
208;70,65
209;70,811
210;70,006
211;68,558
212;66,788
213;65,5
214;64,374
215;64,374
216;64,857
217;65,983
218;67,592
219;68,719
220;69,363
221;69,524
222;69,846
223;70,65
224;71,294
225;71,938
226;72,581
227;73,064
228;73,708
229;74,834
230;75,478
231;75,961
232;76,283
233;76,122
234;76,122
235;75,961
236;75,961
237;75,961
238;75,8
239;75,639
240;75,639
241;75,478
242;75,317
243;75,478
244;75,639
245;75,961
246;76,444
247;77,088
248;77,249
249;77,249
250;77,249
251;77,249
252;77,249
253;77,409
254;77,57
255;77,57
256;77,409
257;78,214
258;78,697
259;79,019
260;79,019
261;79,019
262;79,019
263;79,019
264;78,858
265;78,697
266;77,57
267;76,766
268;76,444
269;75,961
270;75,156
271;74,352
272;74,03
273;73,708
274;73,386
275;73,064
276;72,742
277;72,42
278;71,938
279;71,616
280;71,133
281;70,006
282;68,88
283;67,592
284;64,535
285;62,121
286;60,35
287;57,615
288;55,844
289;54,718
290;53,591
291;52,304
292;51,016
293;49,246
294;47,637
295;46,349
296;45,705
297;46,027
298;47,476
299;50,533
300;53,752
301;57,293
302;60,35
303;62,925
304;64,696
305;66,144
306;67,271
307;68,236
308;68,88
309;69,685
310;70,489
311;71,294
312;71,938
313;72,42
314;72,742
315;73,064
316;73,225
317;73,708
318;74,03
319;74,191
320;74,834
321;75,317
322;75,8
323;76,766
324;77,731
325;78,858
326;79,984
327;80,95
328;82,077
329;83,203
330;84,33
331;85,456
332;86,583
333;87,709
334;88,836
335;89,801
336;90,767
337;91,572
338;91,733
339;91,894
340;92,215
341;92,698
342;93,02
343;93,342
344;93,503
345;93,986
346;94,468
347;94,629
348;94,79
349;94,951
350;94,951
351;94,79
352;94,629
353;94,308
354;93,986
355;93,664
