379;58,58
380;58,741
381;58,58
382;57,936
383;56,488
384;54,879
385;53,913
386;50,533
387;46,671
388;41,36
389;37,015
390;32,67
391;28,164
392;23,335
393;19,312
394;14,001
395;8,6905
396;3,3796
397;0
398;0
399;0
400;0
401;0
402;0
403;4,1843
404;9,4951
405;14,806
406;20,117
407;25,428
408;30,738
409;36,049
410;40,234
411;41,199
412;44,257
413;46,671
414;48,28
415;48,441
416;48,28
417;47,798
418;47,154
419;46,349
420;45,062
421;40,234
422;34,923
423;29,612
424;24,301
425;18,99
426;13,679
427;8,3686
428;3,0578
429;0
430;0
431;0
432;0
433;0
434;0
435;0
436;0
437;0
438;0
439;0
440;0
441;0
442;0
443;0
444;0
445;0
446;0
447;0
448;5,3108
449;10,622
450;15,933
451;21,243
452;26,554
453;31,865
454;37,176
455;42,487
456;44,74
457;46,832
458;50,694
459;53,108
460;54,074
461;56,005
462;56,488
463;57,293
464;58,097
465;57,936
466;58,097
467;58,258
468;57,936
469;57,454
470;57,936
471;57,936
472;57,293
473;57,132
474;56,971
475;56,649
476;56,649
477;56,649
478;56,649
479;56,649
480;56,649
481;56,327
482;56,488
483;56,649
484;57,132
485;56,649
486;56,327
487;56,327
488;56,327
489;56,005
490;55,683
491;55,522
492;53,913
493;51,499
494;48,441
495;45,062
496;41,038
497;36,21
498;31,865
499;26,554
500;21,243
501;16,576
502;11,587
503;6,4374
504;1,6093
505;0
506;0
507;0
508;0
509;0
510;0
511;1,9312
512;5,6327
513;8,8514
514;10,461
515;13,679
516;15,45
517;16,898
518;19,151
519;22,531
520;25,75
521;28,485
522;30,578
523;32,348
524;33,796
525;35,406
526;37,015
527;38,302
528;39,429
529;40,073
530;40,234
531;40,234
532;40,234
533;40,234
534;40,234
535;40,234
536;41,199
537;41,521
538;41,843
539;41,199
540;40,555
541;40,234
542;40,234
543;40,234
544;39,268
545;37,176
546;31,865
547;26,554
548;21,243
549;15,933
550;10,622
551;5,3108
552;0
553;0
554;0
555;0
556;0
557;0
558;0
559;0
560;0
561;0
562;0
563;0
564;0
565;0
566;0
567;0
568;0
569;5,3108
570;10,622
571;15,933
572;20,921
573;23,496
574;25,75
575;27,359
576;27,359
577;27,359
578;28,164
579;28,485
580;28,485
581;28,164
582;27,359
583;27,198
584;26,715
585;27,359
586;27,52
587;27,359
588;26,715
589;26,554
590;26,554
591;26,715
592;27,359
593;28,324
594;29,773
595;30,899
596;32,509
597;33,796
598;33,957
599;34,118
600;34,762
601;35,406
602;36,049
603;36,21
604;36,21
605;36,21
606;36,532
607;38,141
608;40,395
609;41,843
610;42,648
611;43,452
612;42,004
613;36,693
614;31,382
615;26,071
616;20,761
617;15,45
618;10,139
619;4,828
620;0
621;0
622;0
623;0
624;0
625;0
626;0
627;0
628;0
629;0
630;0
631;0
632;0
633;0
634;0
635;0
636;0
637;0
638;0
639;0
640;0
641;0
642;0
643;0
644;0
645;0
646;3,2187
647;7,242
648;12,553
649;16,415
650;20,117
651;22,531
652;24,623
653;28,164
654;31,543
655;33,796
656;35,727
657;37,498
658;39,429
659;40,716
660;41,199
661;41,843
662;42,004
663;42,165
664;42,165
665;42,487
666;42,648
667;42,648
668;41,843
669;41,038
670;37,981
671;34,44
672;29,773
673;26,393
674;23,335
675;18,668
676;14,001
677;9,3342
678;5,6327
679;3,2187
680;0
681;0
682;0
683;0
684;0
685;0
686;0
687;0
688;0
689;0
690;0
691;0
692;0
693;0
694;2,2531
695;5,3108
696;7,0811
697;10,461
698;14,806
699;18,186
700;21,726
701;23,496
702;26,393
703;26,876
704;26,554
705;26,554
706;29,29
707;30,899
708;32,348
709;34,601
710;36,21
711;36,21
712;35,567
713;36,532
714;37,498
715;37,82
716;36,21
717;34,762
718;32,992
719;28,968
720;24,14
721;19,312
722;14,484
723;9,9779
724;7,242
725;4,828
726;3,3796
727;0,80467
728;0,80467
729;5,1499
730;10,461
731;15,45
732;20,117
733;22,531
734;25,75
735;28,968
736;31,543
737;34,601
738;37,176
739;39,429
740;41,038
741;42,648
742;43,613
743;44,418
744;44,901
745;45,544
746;46,027
747;46,027
748;45,544
749;45,384
750;45,062
751;44,257
752;43,13
753;41,038
754;37,82
755;34,601
756;30,578
757;26,554
758;23,979
759;20,117
760;15,128
761;9,9779
762;4,828
763;2,414
764;2,414
765;0,80467
766;0
767;4,828
768;10,139
769;15,45
770;20,761
771;25,428
772;28,164
773;29,612
774;31,382
775;33,313
776;35,406
777;37,337
778;40,234
779;42,648
780;44,257
781;45,062
782;45,544
783;46,51
784;46,51
785;46,51
786;46,349
787;45,866
788;45,544
789;45,544
790;45,544
791;45,384
792;44,418
793;44,257
794;44,257
795;44,257
796;44,257
797;44,257
798;44,257
799;44,418
800;45,062
801;45,866
802;48,28
803;49,89
804;51,499
805;53,108
806;53,108
807;54,074
808;54,718
809;55,2
810;55,04
811;54,718
812;54,718
813;54,557
814;54,074
815;53,269
816;53,108
817;52,304
818;51,499
819;51,338
820;50,855
821;50,694
822;49,246
823;48,28
824;48,119
825;48,119
826;48,119
827;48,119
828;47,637
829;47,476
830;47,476
831;47,154
832;46,51
833;45,384
834;44,579
835;43,452
836;41,038
837;38,141
838;35,406
839;32,992
840;30,899
841;30,899
842;32,348
843;33,635
844;34,44
845;35,406
846;36,371
847;37,337
848;38,624
849;40,234
850;41,843
851;42,809
852;42,809
853;43,13
854;43,452
855;43,774
856;44,74
857;45,223
858;46,349
859;46,51
860;46,671
861;46,832
862;46,671
863;45,223
864;44,257
865;43,452
866;41,521
867;40,234
868;39,429
869;39,912
870;40,395
871;41,038
872;41,36
873;42,165
874;43,291
875;44,257
876;44,74
877;45,705
878;46,671
879;46,993
880;46,832
881;46,671
882;46,51
883;45,866
884;45,223
885;45,062
886;45,062
887;44,418
888;43,774
889;42,809
890;43,452
891;44,257
892;44,74
893;45,062
894;44,74
895;45,062
896;45,062
897;45,062
898;44,579
899;44,096
900;43,291
901;42,809
902;42,648
903;42,648
904;42,648
905;42,326
906;42,165
907;42,165
908;41,682
909;41,199
910;41,199
911;41,682
912;41,521
913;41,038
914;39,59
915;37,82
916;35,727
917;34,762
918;34,762
919;34,923
920;36,371
921;37,659
922;38,624
923;38,946
924;39,268
925;40,073
926;40,395
927;40,555
928;40,716
929;41,038
930;40,555
931;40,234
932;40,234
933;40,234
934;39,751
935;39,429
936;39,107
937;39,107
938;39,429
939;40,234
940;40,234
941;39,59
942;39,59
943;38,785
944;39,429
945;40,395
946;41,199
947;40,395
948;38,624
949;35,406
950;32,348
951;27,198
952;21,887
953;16,576
954;11,265
955;5,9546
956;0,64374
957;0
958;0
959;0
960;3,2187
961;8,5295
962;13,84
963;19,151
964;24,462
965;28,164
966;29,934
967;32,187
968;33,957
969;35,406
970;37,015
971;39,429
972;42,326
973;44,257
974;45,223
975;45,705
976;45,866
977;45,866
978;45,866
979;44,579
980;44,257
981;43,774
982;43,13
983;42,648
984;41,843
985;41,36
986;40,555
987;38,624
988;35,406
989;34,601
990;34,601
991;35,084
992;36,21
993;37,015
994;36,693
995;36,693
996;37,015
997;36,532
998;36,532
999;36,532
1000;37,82
1001;38,624
1002;39,59
1003;39,912
1004;40,395
1005;41,038
1006;41,199
1007;41,038
1008;40,234
1009;38,785
1010;38,141
1011;37,337
1012;36,854
1013;36,21
1014;35,406
1015;34,762
1016;32,992
1017;28,164
1018;22,853
1019;17,542
1020;12,231
1021;6,9202
1022;1,6093
1023;0
1024;0
1025;0
1026;0
1027;0
1028;0
1029;0
1030;0
1031;0
1032;0
1033;0
1034;0
1035;0
1036;0
1037;0
1038;0
1039;0
1040;0
1041;0
1042;0
1043;0
1044;0
1045;0
1046;0
1047;0
1048;0
1049;0
1050;0
1051;0
1052;0
1053;1,9312
1054;6,4374
1055;11,748
1056;17,059
1057;22,37
1058;27,359
1059;29,773
1060;32,187
1061;35,084
1062;37,015
1063;38,624
1064;39,912
1065;41,199
1066;42,648
1067;43,13
1068;44,096
1069;44,901
1070;45,544
1071;45,062
1072;44,257
1073;43,452
1074;43,452
1075;42,326
1076;39,429
1077;36,21
1078;34,601
1079;33,152
1080;28,968
1081;24,14
1082;19,795
1083;17,864
1084;17,059
1085;16,093
1086;15,289
1087;14,645
1088;14,001
1089;13,84
1090;14,162
1091;14,484
1092;14,001
1093;13,84
1094;12,875
1095;11,265
1096;8,0467
1097;6,7592
1098;4,1843
1099;1,6093
1100;0
1101;0,16093
1102;0,96561
1103;2,575
1104;5,7936
1105;11,104
1106;16,093
1107;20,6
1108;22,531
1109;23,335
1110;25,75
1111;29,129
1112;32,187
1113;33,796
1114;34,118
1115;34,279
1116;34,44
1117;34,923
1118;36,21
1119;37,015
1120;38,302
1121;39,429
1122;40,234
1123;40,073
1124;39,912
1125;40,234
1126;40,877
1127;41,521
1128;41,843
1129;42,487
1130;42,809
1131;43,291
1132;43,452
1133;43,452
1134;43,452
1135;43,291
1136;43,13
1137;43,13
1138;42,648
1139;42,487
1140;41,843
1141;41,038
1142;39,59
1143;37,82
1144;34,601
1145;32,187
1146;28,164
1147;25,75
1148;22,531
1149;17,22
1150;11,909
1151;6,5983
1152;1,2875
1153;0
1154;0
1155;0
1156;0
1157;0
1158;0
1159;0
1160;0
1161;0
1162;0
1163;0
1164;0
1165;0
1166;0
1167;0
1168;0
1169;3,3796
1170;8,6905
1171;14,001
1172;19,312
1173;24,623
1174;29,934
1175;33,957
1176;37,015
1177;37,82
1178;37,015
1179;36,21
1180;32,187
1181;26,876
1182;21,565
1183;16,254
1184;10,944
1185;5,6327
1186;0,32187
1187;0
1188;0
1189;0
1190;0
1191;0
1192;0
1193;0
1194;0
1195;0
1196;0
1197;0,32187
1198;2,414
1199;5,6327
1200;10,461
1201;15,772
1202;19,312
1203;20,761
1204;20,921
1205;20,278
1206;20,6
1207;21,082
1208;21,082
1209;22,531
1210;24,945
1211;27,359
1212;29,934
1213;31,704
1214;33,796
1215;34,601
1216;35,084
1217;35,084
1218;34,601
1219;34,118
1220;34,601
1221;35,084
1222;35,406
1223;35,245
1224;34,923
1225;34,601
1226;34,601
1227;34,44
1228;32,348
1229;31,382
1230;30,899
1231;31,543
1232;31,865
1233;32,187
1234;31,382
1235;28,164
1236;24,945
1237;20,921
1238;16,093
1239;12,875
1240;9,6561
1241;6,4374
1242;4,0234
1243;1,1265
1244;0
1245;0
1246;0
1247;0
1248;0
1249;0
1250;0
1251;0
1252;1,6093
1253;1,6093
1254;1,6093
1255;1,6093
1256;1,6093
1257;2,575
1258;4,828
1259;6,4374
1260;8,0467
1261;10,139
1262;12,875
1263;16,093
1264;16,898
1265;15,289
1266;13,679
1267;12,231
1268;14,162
1269;17,703
1270;22,531
1271;27,359
1272;31,382
1273;33,796
1274;35,084
1275;35,727
1276;37,015
1277;37,981
1278;38,785
1279;39,429
1280;39,429
1281;38,624
1282;37,82
1283;37,82
1284;37,82
1285;37,82
1286;37,82
1287;37,82
1288;38,624
1289;38,785
1290;39,429
1291;39,751
1292;40,234
1293;40,877
1294;41,199
1295;41,36
1296;41,843
1297;42,165
1298;43,452
1299;44,74
1300;45,544
1301;46,671
1302;46,832
1303;46,671
1304;45,062
1305;39,751
1306;34,44
1307;29,129
1308;23,818
1309;18,507
1310;13,197
1311;7,8858
1312;2,575
1313;0
1314;0
1315;0
1316;0
1317;0
1318;0
1319;0
1320;0
1321;0
1322;0
1323;0
1324;0
1325;0
1326;0
1327;0
1328;0
1329;0
1330;0
1331;0
1332;0
1333;0
1334;0
1335;0
1336;0
1337;0
1338;2,414
1339;7,7249
1340;13,036
1341;18,347
1342;21,243
1343;24,301
1344;27,037
1345;29,451
1346;31,382
1347;32,67
1348;34,279
1349;35,245
1350;35,567
1351;36,049
1352;35,406
1353;34,762
1354;33,957
1355;32,992
1356;32,187
1357;31,543
1358;29,773
1359;28,164
1360;26,554
1361;24,945
1362;22,531
1363;17,703
1364;12,875
1365;8,3686
1366;4,0234
1367;0
1368;0
1369;0
